SPEED,LAT,LONG
32.48,22.577087,75.598495
36.65,22.577158,75.598442
39.43,22.577320,75.598320
39.43,22.577391,75.598259
21.65,22.577433,75.598206
22.74,22.577436,75.598152
31.69,22.577337,75.598076
31.69,22.577253,75.598076
33.80,22.577173,75.598099
36.73,22.577095,75.598145
42.73,22.576918,75.598236
42.73,22.576826,75.598282
34.11,22.576740,75.598320
38.74,22.576658,75.598366
42.91,22.576479,75.598457
42.91,22.576384,75.598511
39.47,22.576296,75.598564
37.84,22.576212,75.598610
37.30,22.576059,75.598694
37.30,22.576006,75.598770
39.04,22.575953,75.598862
43.30,22.575886,75.598946
46.65,22.575739,75.599121
46.65,22.575661,75.599220
43.80,22.575584,75.599304
35.76,22.575523,75.599380
19.26,22.575462,75.599457
19.26,22.575430,75.599495
26.76,22.575386,75.599548
31.82,22.575336,75.599609
40.67,22.575209,75.599762
40.67,22.575138,75.599838
36.24,22.575079,75.599915
35.37,22.575014,75.599991
17.19,22.574924,75.600075
17.19,22.574902,75.600090
16.61,22.574865,75.600105
18.54,22.574816,75.600136
24.96,22.574720,75.600197
24.96,22.574654,75.600243
35.80,22.574577,75.600296
41.36,22.574486,75.600349
45.56,22.574287,75.600464
45.56,22.574177,75.600517
50.12,22.574060,75.600571
47.54,22.573946,75.600624
48.80,22.573719,75.600723
48.80,22.573608,75.600769
41.65,22.573507,75.600815
41.98,22.573412,75.600861
41.02,22.573208,75.600922
41.02,22.573107,75.600937
38.28,22.573006,75.600945
38.30,22.572910,75.600967
34.54,22.572731,75.600990
34.54,22.572664,75.600998
11.91,22.572630,75.601006
13.46,22.572598,75.601006
10.56,22.572525,75.601013
10.56,22.572496,75.601013
21.30,22.572453,75.601013
24.65,22.572393,75.600998
18.72,22.572279,75.600975
18.72,22.572231,75.600960
20.04,22.572184,75.600960
17.00,22.572142,75.600975
22.37,22.572075,75.601036
22.37,22.572046,75.601036
8.00,22.572031,75.601028
6.70,22.572016,75.601021
28.09,22.571907,75.601074
28.09,22.571838,75.601089
33.82,22.571764,75.601120
26.39,22.571693,75.601151
16.09,22.571606,75.601189
16.09,22.571568,75.601212
20.78,22.571524,75.601227
24.72,22.571468,75.601227
30.74,22.571327,75.601212
30.74,22.571241,75.601181
37.63,22.571148,75.601151
32.04,22.571066,75.601128
39.82,22.570881,75.601143
39.82,22.570787,75.601173
39.00,22.570692,75.601196
42.74,22.570595,75.601242
32.30,22.570423,75.601303
32.30,22.570343,75.601311
24.84,22.570271,75.601311
23.61,22.570221,75.601280
23.04,22.570133,75.601204
23.04,22.570089,75.601158
28.69,22.570034,75.601128
30.72,22.569962,75.601112
21.78,22.569849,75.601082
21.78,22.569796,75.601059
20.91,22.569742,75.601036
21.30,22.569691,75.601028
19.15,22.569599,75.601021
19.15,22.569559,75.601013
19.17,22.569504,75.601006
19.11,22.569454,75.601006
18.02,22.569370,75.601006
18.02,22.569330,75.601021
17.67,22.569300,75.601044
19.30,22.569271,75.601082
17.17,22.569242,75.601166
16.24,22.569218,75.601204
20.72,22.569195,75.601242
19.45,22.569168,75.601288
22.24,22.569107,75.601372
22.24,22.569071,75.601418
21.06,22.569036,75.601456
19.39,22.569006,75.601486
27.61,22.568878,75.601540
27.61,22.568808,75.601540
20.48,22.568750,75.601547
20.80,22.568699,75.601555
29.15,22.568573,75.601524
29.15,22.568493,75.601517
33.43,22.568407,75.601517
25.87,22.568336,75.601494
28.48,22.568247,75.601372
28.48,22.568190,75.601334
29.56,22.568125,75.601303
32.65,22.568054,75.601273
38.06,22.567898,75.601166
38.06,22.567820,75.601120
29.76,22.567751,75.601074
22.35,22.567694,75.601044
8.39,22.567631,75.600998
8.39,22.567621,75.600990
0.06,22.567619,75.600990
0.04,22.567619,75.600990
0.00,22.567619,75.600998
0.00,22.567617,75.600998
0.17,22.567616,75.600998
0.19,22.567610,75.600998
0.07,22.567604,75.600990
0.07,22.567600,75.600990
0.02,22.567598,75.600990
5.19,22.567587,75.600990
0.28,22.567566,75.600967
0.28,22.567566,75.600967
0.02,22.567566,75.600967
0.02,22.567566,75.600967
0.02,22.567566,75.600967
0.02,22.567568,75.600967
0.06,22.567568,75.600960
0.09,22.567568,75.600960
0.02,22.567572,75.600960
0.02,22.567572,75.600960
0.00,22.567572,75.600960
0.02,22.567575,75.600960
0.02,22.567579,75.600960
0.02,22.567581,75.600960
0.04,22.567583,75.600960
0.13,22.567581,75.600960
7.02,22.567553,75.600952
7.02,22.567533,75.600952
7.04,22.567513,75.600952
0.07,22.567505,75.600952
0.02,22.567501,75.600952
0.02,22.567501,75.600952
0.02,22.567499,75.600952
0.02,22.567499,75.600952
0.00,22.567499,75.600945
0.00,22.567497,75.600945
0.00,22.567497,75.600945
0.00,22.567497,75.600945
7.59,22.567474,75.600945
7.59,22.567442,75.600952
16.02,22.567406,75.600967
11.24,22.567373,75.600983
5.33,22.567328,75.600998
5.33,22.567326,75.600998
0.04,22.567322,75.600998
0.02,22.567320,75.600998
0.02,22.567320,75.600990
0.02,22.567318,75.600990
0.02,22.567318,75.600983
0.00,22.567318,75.600983
0.00,22.567318,75.600975
0.00,22.567318,75.600975
0.00,22.567318,75.600975
0.00,22.567318,75.600975
0.00,22.567320,75.600975
0.00,22.567320,75.600967
0.02,22.567322,75.600967
0.04,22.567320,75.600967
0.02,22.567320,75.600967
0.02,22.567320,75.600967
0.02,22.567320,75.600967
0.04,22.567320,75.600967
1.67,22.567312,75.600967
1.67,22.567303,75.600975
2.37,22.567297,75.600975
3.39,22.567287,75.600990
1.89,22.567282,75.600990
1.89,22.567278,75.600990
1.39,22.567278,75.600983
0.83,22.567274,75.600983
0.30,22.567274,75.600983
0.30,22.567274,75.600983
0.17,22.567274,75.600975
0.15,22.567274,75.600975
0.11,22.567274,75.600975
0.11,22.567274,75.600975
0.09,22.567274,75.600975
0.07,22.567274,75.600975
0.07,22.567274,75.600967
0.07,22.567272,75.600967
0.19,22.567270,75.600975
0.19,22.567268,75.600975
0.13,22.567268,75.600967
0.13,22.567266,75.600967
0.11,22.567266,75.600967
0.09,22.567266,75.600967
0.04,22.567266,75.600967
0.04,22.567265,75.600967
0.07,22.567263,75.600975
0.54,22.567263,75.600975
0.76,22.567261,75.600990
0.76,22.567257,75.600998
1.63,22.567257,75.600998
1.76,22.567255,75.601006
1.67,22.567249,75.601021
1.67,22.567249,75.601028
1.70,22.567242,75.601028
2.43,22.567234,75.601036
2.43,22.567217,75.601051
2.43,22.567213,75.601051
1.11,22.567215,75.601051
0.98,22.567215,75.601051
0.59,22.567219,75.601059
0.59,22.567219,75.601059
0.07,22.567223,75.601051
0.11,22.567225,75.601051
0.11,22.567225,75.601051
0.11,22.567225,75.601051
0.85,22.567217,75.601059
0.70,22.567219,75.601059
0.43,22.567219,75.601067
0.43,22.567221,75.601059
0.39,22.567221,75.601059
0.39,22.567223,75.601059
0.11,22.567223,75.601059
0.11,22.567223,75.601059
0.09,22.567225,75.601059
0.11,22.567226,75.601059
0.11,22.567230,75.601059
0.11,22.567234,75.601051
0.13,22.567234,75.601051
0.15,22.567238,75.601051
0.70,22.567245,75.601044
0.70,22.567247,75.601044
0.07,22.567249,75.601044
0.11,22.567249,75.601044
0.06,22.567249,75.601044
0.06,22.567247,75.601044
0.07,22.567249,75.601051
0.06,22.567247,75.601051
0.04,22.567245,75.601051
0.04,22.567244,75.601051
0.04,22.567244,75.601051
0.09,22.567240,75.601051
0.07,22.567236,75.601059
0.07,22.567234,75.601059
0.06,22.567234,75.601059
0.06,22.567234,75.601059
0.04,22.567234,75.601067
0.04,22.567234,75.601067
0.02,22.567234,75.601067
0.02,22.567234,75.601067
0.02,22.567234,75.601067
0.02,22.567232,75.601067
0.02,22.567234,75.601067
0.02,22.567234,75.601067
0.04,22.567234,75.601067
0.04,22.567234,75.601067
0.04,22.567234,75.601067
0.04,22.567232,75.601074
0.04,22.567230,75.601074
0.04,22.567228,75.601082
0.06,22.567226,75.601082
0.06,22.567226,75.601082
0.06,22.567225,75.601089
0.06,22.567223,75.601089
0.06,22.567223,75.601089
0.06,22.567223,75.601089
0.06,22.567219,75.601097
0.06,22.567221,75.601097
0.04,22.567221,75.601097
0.04,22.567221,75.601097
0.04,22.567221,75.601097
0.04,22.567219,75.601097
0.07,22.567219,75.601097
0.07,22.567217,75.601097
0.06,22.567219,75.601097
0.06,22.567221,75.601089
0.04,22.567221,75.601089
0.04,22.567223,75.601089
0.02,22.567225,75.601089
0.02,22.567225,75.601089
0.02,22.567225,75.601089
0.02,22.567223,75.601089
0.06,22.567223,75.601089
0.06,22.567223,75.601089
0.07,22.567223,75.601097
0.06,22.567221,75.601097
0.07,22.567219,75.601097
0.07,22.567213,75.601105
0.20,22.567209,75.601105
0.30,22.567205,75.601112
1.65,22.567194,75.601120
1.65,22.567190,75.601120
2.56,22.567186,75.601135
4.02,22.567188,75.601143
5.02,22.567196,75.601158
5.02,22.567200,75.601173
7.00,22.567205,75.601189
7.63,22.567211,75.601212
8.87,22.567217,75.601257
8.87,22.567217,75.601280
8.19,22.567213,75.601311
7.28,22.567217,75.601326
8.54,22.567223,75.601379
8.54,22.567223,75.601410
9.06,22.567226,75.601433
9.19,22.567230,75.601456
9.32,22.567234,75.601517
9.32,22.567234,75.601547
10.19,22.567234,75.601578
10.91,22.567234,75.601616
10.13,22.567232,75.601692
10.13,22.567234,75.601723
10.17,22.567236,75.601753
10.19,22.567238,75.601776
9.74,22.567245,75.601837
9.74,22.567247,75.601860
8.95,22.567249,75.601883
8.54,22.567249,75.601913
7.43,22.567259,75.601952
7.43,22.567265,75.601974
9.04,22.567272,75.601997
9.70,22.567278,75.602028
10.24,22.567291,75.602074
10.24,22.567301,75.602089
9.13,22.567307,75.602112
9.43,22.567314,75.602142
11.78,22.567322,75.602203
11.78,22.567329,75.602234
11.52,22.567331,75.602264
11.52,22.567328,75.602310
11.28,22.567331,75.602379
11.28,22.567337,75.602409
11.22,22.567343,75.602440
11.09,22.567350,75.602478
10.82,22.567364,75.602531
10.82,22.567368,75.602570
11.57,22.567371,75.602600
10.65,22.567379,75.602631
9.43,22.567387,75.602684
9.43,22.567392,75.602707
8.54,22.567398,75.602730
8.63,22.567408,75.602745
8.39,22.567427,75.602791
8.39,22.567432,75.602821
10.09,22.567442,75.602844
9.33,22.567442,75.602875
9.65,22.567444,75.602959
9.65,22.567448,75.602997
11.15,22.567469,75.603027
10.37,22.567486,75.603050
10.96,22.567528,75.603104
10.96,22.567551,75.603119
10.28,22.567572,75.603127
9.09,22.567593,75.603142
10.20,22.567636,75.603157
10.20,22.567665,75.603157
11.98,22.567692,75.603149
10.93,22.567719,75.603142
10.83,22.567766,75.603111
10.83,22.567791,75.603104
11.24,22.567816,75.603088
11.15,22.567841,75.603073
11.07,22.567888,75.603035
11.07,22.567913,75.603020
9.78,22.567936,75.603004
9.17,22.567957,75.602997
9.24,22.567999,75.602974
9.24,22.568020,75.602966
9.41,22.568041,75.602951
7.35,22.568079,75.602928
8.30,22.568100,75.602928
8.30,22.568119,75.602928
6.22,22.568134,75.602936
6.89,22.568148,75.602943
10.06,22.568172,75.602982
10.06,22.568186,75.603004
11.63,22.568203,75.603027
11.04,22.568224,75.603050
11.57,22.568266,75.603104
11.57,22.568287,75.603127
11.93,22.568306,75.603157
12.00,22.568319,75.603180
10.69,22.568344,75.603241
10.69,22.568350,75.603271
10.69,22.568357,75.603294
10.82,22.568361,75.603325
9.17,22.568378,75.603378
9.17,22.568384,75.603401
11.00,22.568386,75.603432
9.26,22.568390,75.603455
10.00,22.568405,75.603508
10.00,22.568411,75.603539
10.33,22.568424,75.603561
9.95,22.568438,75.603584
9.48,22.568455,75.603630
9.48,22.568466,75.603653
12.02,22.568476,75.603683
10.93,22.568483,75.603714
11.67,22.568497,75.603775
11.67,22.568502,75.603806
9.80,22.568506,75.603836
8.04,22.568510,75.603859
5.22,22.568523,75.603897
5.22,22.568523,75.603912
2.82,22.568525,75.603920
2.74,22.568529,75.603935
1.67,22.568535,75.603943
1.67,22.568537,75.603943
1.59,22.568537,75.603943
1.70,22.568537,75.603951
8.41,22.568542,75.603981
8.41,22.568546,75.603996
8.98,22.568554,75.604019
7.70,22.568558,75.604042
8.93,22.568573,75.604088
8.93,22.568579,75.604103
7.72,22.568583,75.604126
8.67,22.568584,75.604149
8.33,22.568592,75.604195
8.33,22.568596,75.604218
6.89,22.568594,75.604240
5.76,22.568596,75.604256
6.85,22.568609,75.604294
6.85,22.568617,75.604324
7.32,22.568626,75.604340
7.22,22.568645,75.604355
8.95,22.568691,75.604362
8.95,22.568714,75.604362
8.61,22.568739,75.604362
8.50,22.568764,75.604362
8.95,22.568810,75.604355
8.95,22.568834,75.604355
9.09,22.568859,75.604355
9.11,22.568880,75.604355
9.87,22.568926,75.604347
9.87,22.568953,75.604340
8.56,22.568972,75.604340
8.69,22.568993,75.604340
9.04,22.569036,75.604332
9.04,22.569054,75.604332
8.32,22.569069,75.604317
0.28,22.569078,75.604317
0.17,22.569082,75.604317
0.17,22.569078,75.604317
0.09,22.569080,75.604317
0.22,22.569084,75.604309
7.20,22.569101,75.604286
7.20,22.569105,75.604263
6.24,22.569105,75.604248
7.07,22.569096,75.604218
7.67,22.569084,75.604195
7.67,22.569077,75.604187
7.26,22.569067,75.604172
7.15,22.569056,75.604156
7.74,22.569036,75.604118
7.74,22.569027,75.604103
7.15,22.569023,75.604088
7.85,22.569029,75.604065
0.04,22.569035,75.604057
0.04,22.569038,75.604065
0.06,22.569040,75.604065
0.09,22.569044,75.604065
0.04,22.569046,75.604065
0.04,22.569048,75.604065
0.13,22.569044,75.604073
0.07,22.569044,75.604073
0.04,22.569044,75.604073
0.04,22.569044,75.604073
0.00,22.569044,75.604073
0.02,22.569044,75.604073
0.06,22.569044,75.604065
0.06,22.569044,75.604065
0.02,22.569044,75.604065
0.02,22.569044,75.604057
0.07,22.569052,75.604050
0.07,22.569056,75.604050
0.06,22.569057,75.604050
0.06,22.569059,75.604050
0.46,22.569067,75.604042
0.46,22.569069,75.604042
0.72,22.569071,75.604034
0.70,22.569069,75.604034
0.89,22.569057,75.604027
0.89,22.569056,75.604027
0.30,22.569052,75.604019
0.30,22.569052,75.604019
0.24,22.569044,75.604012
0.24,22.569042,75.604012
0.19,22.569038,75.604012
0.15,22.569035,75.604012
0.13,22.569027,75.604012
0.13,22.569023,75.604012
0.13,22.569019,75.604012
0.17,22.569017,75.604012
0.24,22.569012,75.604012
0.24,22.569010,75.604012
0.24,22.569008,75.604012
0.19,22.569006,75.604012
0.07,22.569004,75.604004
0.07,22.569004,75.604012
0.04,22.569004,75.604012
0.02,22.569004,75.604012
0.02,22.569004,75.604012
0.02,22.569004,75.604012
0.02,22.569004,75.604012
0.02,22.569004,75.604012
0.02,22.569004,75.604012
0.02,22.569004,75.604012
0.04,22.569004,75.604012
0.04,22.569002,75.604019
0.04,22.569004,75.604019
0.04,22.569004,75.604019
0.89,22.569016,75.604034
2.06,22.569017,75.604034
0.02,22.569012,75.604027
0.02,22.569010,75.604027
0.11,22.569006,75.604027
0.24,22.569008,75.604019
0.19,22.569012,75.604012
0.19,22.569012,75.604012
0.06,22.569010,75.604012
0.43,22.569008,75.604019
9.98,22.569014,75.604057
9.98,22.569017,75.604080
13.56,22.569021,75.604118
13.46,22.569029,75.604149
11.89,22.569040,75.604218
11.89,22.569036,75.604240
10.37,22.569035,75.604263
10.32,22.569038,75.604286
12.15,22.569038,75.604340
12.15,22.569046,75.604355
10.04,22.569057,75.604378
9.43,22.569084,75.604408
8.80,22.569090,75.604424
8.80,22.569090,75.604439
0.15,22.569098,75.604431
0.19,22.569098,75.604431
0.13,22.569107,75.604424
0.13,22.569107,75.604424
0.07,22.569111,75.604424
0.06,22.569115,75.604424
0.00,22.569117,75.604424
0.00,22.569115,75.604431
0.00,22.569117,75.604431
0.04,22.569117,75.604431
0.04,22.569111,75.604439
0.04,22.569111,75.604446
0.04,22.569115,75.604446
0.00,22.569115,75.604446
0.00,22.569119,75.604446
0.00,22.569120,75.604446
0.02,22.569120,75.604446
0.00,22.569122,75.604454
0.11,22.569119,75.604454
0.11,22.569120,75.604454
0.15,22.569120,75.604454
0.17,22.569122,75.604454
0.22,22.569124,75.604454
0.22,22.569124,75.604454
0.28,22.569126,75.604454
0.28,22.569128,75.604454
0.33,22.569126,75.604462
0.33,22.569128,75.604462
0.00,22.569128,75.604462
0.09,22.569130,75.604469
0.20,22.569136,75.604469
0.20,22.569136,75.604469
0.19,22.569136,75.604469
0.24,22.569134,75.604469
0.26,22.569138,75.604469
0.26,22.569138,75.604469
0.17,22.569139,75.604469
0.13,22.569139,75.604469
0.09,22.569141,75.604469
0.09,22.569141,75.604469
0.07,22.569143,75.604469
0.06,22.569145,75.604469
0.04,22.569145,75.604469
0.04,22.569147,75.604462
0.04,22.569145,75.604462
0.06,22.569147,75.604462
0.46,22.569143,75.604462
0.46,22.569143,75.604454
0.22,22.569141,75.604462
0.17,22.569139,75.604462
0.09,22.569138,75.604462
0.09,22.569138,75.604469
0.11,22.569138,75.604469
0.11,22.569139,75.604469
0.24,22.569143,75.604477
0.24,22.569141,75.604485
2.44,22.569139,75.604492
2.13,22.569139,75.604500
0.20,22.569147,75.604492
0.20,22.569149,75.604492
0.28,22.569149,75.604492
0.17,22.569149,75.604492
0.13,22.569149,75.604485
0.13,22.569151,75.604485
0.39,22.569153,75.604477
0.24,22.569157,75.604469
0.31,22.569153,75.604469
0.31,22.569151,75.604469
0.30,22.569155,75.604469
0.89,22.569153,75.604469
0.48,22.569159,75.604462
0.48,22.569162,75.604462
0.20,22.569164,75.604462
0.17,22.569164,75.604462
0.26,22.569174,75.604462
0.26,22.569176,75.604462
0.31,22.569176,75.604462
0.31,22.569176,75.604462
0.26,22.569185,75.604454
0.26,22.569185,75.604454
1.37,22.569185,75.604462
4.28,22.569191,75.604469
7.35,22.569214,75.604485
7.35,22.569233,75.604485
7.95,22.569250,75.604492
8.70,22.569269,75.604492
8.48,22.569300,75.604485
8.48,22.569317,75.604477
8.57,22.569328,75.604462
8.06,22.569344,75.604446
9.02,22.569378,75.604424
9.02,22.569397,75.604408
9.00,22.569416,75.604401
10.19,22.569441,75.604385
10.95,22.569490,75.604362
10.95,22.569517,75.604355
11.63,22.569546,75.604347
11.26,22.569572,75.604340
10.72,22.569626,75.604324
10.72,22.569653,75.604317
10.72,22.569679,75.604317
12.02,22.569710,75.604309
16.37,22.569778,75.604294
16.37,22.569817,75.604279
15.76,22.569843,75.604248
15.13,22.569862,75.604172
14.78,22.569864,75.604134
14.78,22.569864,75.604095
15.52,22.569862,75.604050
15.85,22.569860,75.604012
16.33,22.569851,75.603928
16.33,22.569851,75.603882
17.09,22.569849,75.603836
17.67,22.569847,75.603790
22.87,22.569851,75.603691
22.87,22.569855,75.603630
33.37,22.569860,75.603546
39.39,22.569866,75.603439
32.56,22.569914,75.603249
32.56,22.569944,75.603165
36.10,22.569977,75.603073
39.60,22.570005,75.602966
28.65,22.570051,75.602776
28.65,22.570074,75.602707
27.48,22.570095,75.602638
24.89,22.570114,75.602570
14.54,22.570145,75.602455
14.54,22.570179,75.602425
27.78,22.570242,75.602409
32.97,22.570318,75.602386
30.78,22.570478,75.602371
30.78,22.570541,75.602402
32.11,22.570593,75.602470
33.87,22.570642,75.602539
36.32,22.570759,75.602684
36.32,22.570826,75.602753
35.97,22.570892,75.602814
38.24,22.570963,75.602882
38.34,22.571136,75.602966
38.34,22.571224,75.602982
37.93,22.571318,75.602997
36.58,22.571413,75.603004
33.43,22.571583,75.603012
33.43,22.571665,75.603020
31.30,22.571739,75.603043
33.34,22.571817,75.603065
34.04,22.571964,75.603127
34.04,22.572042,75.603165
31.39,22.572115,75.603195
33.02,22.572186,75.603218
33.41,22.572348,75.603233
33.41,22.572430,75.603218
26.39,22.572504,75.603203
15.06,22.572546,75.603195
24.41,22.572649,75.603149
24.41,22.572702,75.603127
16.98,22.572744,75.603104
22.30,22.572790,75.603081
22.22,22.572901,75.603027
22.22,22.572956,75.602997
24.98,22.573019,75.602982
19.61,22.573072,75.602966
22.82,22.573181,75.602966
22.82,22.573236,75.602959
20.58,22.573284,75.602936
23.59,22.573334,75.602905
27.13,22.573435,75.602821
27.13,22.573481,75.602760
28.63,22.573523,75.602699
28.56,22.573565,75.602638
22.72,22.573648,75.602539
22.72,22.573702,75.602509
27.00,22.573761,75.602470
29.15,22.573826,75.602440
35.61,22.573944,75.602325
35.61,22.573996,75.602234
37.48,22.574055,75.602150
32.30,22.574114,75.602081
31.48,22.574211,75.601952
31.48,22.574249,75.601883
22.65,22.574278,75.601830
23.67,22.574303,75.601776
24.76,22.574341,75.601654
24.76,22.574352,75.601578
36.00,22.574360,75.601486
35.30,22.574375,75.601387
37.04,22.574421,75.601189
37.04,22.574448,75.601097
37.37,22.574484,75.600998
40.17,22.574526,75.600906
45.04,22.574617,75.600700
45.04,22.574671,75.600594
39.74,22.574728,75.600494
33.80,22.574789,75.600418
19.78,22.574888,75.600327
19.78,22.574921,75.600296
11.45,22.574945,75.600273
5.48,22.574963,75.600258
0.09,22.574972,75.600250
0.09,22.574972,75.600250
0.00,22.574968,75.600258
0.00,22.574968,75.600258
0.02,22.574972,75.600258
0.39,22.574987,75.600243
13.95,22.575012,75.600227
19.65,22.575047,75.600204
31.93,22.575146,75.600113
31.93,22.575205,75.600052
37.78,22.575270,75.599983
40.02,22.575338,75.599915
44.56,22.575491,75.599747
44.56,22.575573,75.599670
45.19,22.575659,75.599586
45.04,22.575743,75.599510
44.67,22.575924,75.599365
44.67,22.576017,75.599289
46.28,22.576109,75.599213
46.87,22.576197,75.599136
46.02,22.576387,75.598991
46.02,22.576485,75.598930
46.04,22.576582,75.598862
43.39,22.576752,75.598732
21.34,22.576805,75.598686
21.34,22.576843,75.598656
13.37,22.576878,75.598640
11.11,22.576904,75.598625
19.26,22.576965,75.598579
19.26,22.576998,75.598549
18.76,22.577036,75.598518
22.37,22.577080,75.598488
31.10,22.577194,75.598412
31.10,22.577257,75.598366
30.61,22.577318,75.598320
27.97,22.577374,75.598274
15.22,22.577448,75.598206
15.22,22.577469,75.598175
14.98,22.577473,75.598145
10.56,22.577465,75.598114
8.54,22.577429,75.598068
8.54,22.577404,75.598061
12.20,22.577372,75.598053
13.69,22.577297,75.598061
24.43,22.577240,75.598068
24.43,22.577181,75.598099
28.61,22.577118,75.598129
34.28,22.577040,75.598175
30.78,22.576897,75.598251
30.78,22.576828,75.598289
30.00,22.576761,75.598328
29.97,22.576693,75.598366
36.78,22.576538,75.598442
36.78,22.576454,75.598495
34.52,22.576376,75.598534
33.30,22.576300,75.598579
30.91,22.576147,75.598648
30.91,22.576090,75.598686
25.58,22.576050,75.598740
29.78,22.576008,75.598808
31.13,22.575916,75.598938
31.13,22.575857,75.598999
37.26,22.575789,75.599068
40.65,22.575720,75.599144
36.50,22.575596,75.599319
36.50,22.575542,75.599388
17.96,22.575506,75.599442
16.00,22.575483,75.599472
30.02,22.575397,75.599571
30.02,22.575342,75.599640
36.54,22.575279,75.599709
39.00,22.575212,75.599785
32.17,22.575094,75.599930
32.17,22.575041,75.599991
23.39,22.574995,75.600044
11.95,22.574968,75.600067
0.22,22.574957,75.600082
0.22,22.574955,75.600082
0.06,22.574955,75.600082
0.17,22.574951,75.600082
0.30,22.574938,75.600090
0.30,22.574934,75.600098
0.41,22.574923,75.600105
10.13,22.574896,75.600121
11.46,22.574839,75.600143
11.46,22.574802,75.600166
23.39,22.574753,75.600197
28.63,22.574696,75.600227
37.65,22.574539,75.600319
37.65,22.574448,75.600372
43.47,22.574348,75.600426
45.10,22.574244,75.600479
46.39,22.574024,75.600586
46.39,22.573921,75.600632
46.89,22.573814,75.600685
45.23,22.573708,75.600739
43.76,22.573488,75.600830
43.76,22.573391,75.600876
41.82,22.573292,75.600914
39.23,22.573193,75.600945
34.11,22.573009,75.600960
34.11,22.572927,75.600967
30.76,22.572849,75.600983
31.21,22.572773,75.600998
19.04,22.572643,75.601028
19.04,22.572601,75.601036
11.07,22.572571,75.601044
9.69,22.572546,75.601044
15.04,22.572491,75.601044
15.04,22.572443,75.601028
24.00,22.572386,75.601021
22.39,22.572329,75.601006
16.82,22.572239,75.600998
16.82,22.572191,75.600998
17.95,22.572147,75.601013
13.24,22.572115,75.601036
10.41,22.572067,75.601074
10.41,22.572037,75.601074
15.72,22.572002,75.601082
19.87,22.571960,75.601105
23.95,22.571844,75.601151
23.95,22.571793,75.601166
22.84,22.571735,75.601181
22.35,22.571680,75.601196
14.58,22.571602,75.601234
14.58,22.571573,75.601257
13.45,22.571543,75.601265
18.50,22.571451,75.601265
27.65,22.571388,75.601250
27.65,22.571314,75.601234
34.15,22.571230,75.601212
36.35,22.571144,75.601181
29.74,22.570986,75.601135
29.74,22.570913,75.601143
31.47,22.570841,75.601158
30.32,22.570765,75.601181
22.80,22.570644,75.601227
22.80,22.570591,75.601250
19.98,22.570545,75.601273
20.09,22.570498,75.601295
19.80,22.570404,75.601341
19.80,22.570351,75.601349
26.06,22.570288,75.601334
24.11,22.570232,75.601303
22.32,22.570147,75.601227
22.32,22.570103,75.601189
26.93,22.570049,75.601158
26.80,22.569984,75.601128
18.78,22.569878,75.601097
18.78,22.569836,75.601082
22.96,22.569784,75.601067
19.43,22.569731,75.601067
16.45,22.569651,75.601074
16.45,22.569611,75.601074
21.87,22.569559,75.601051
20.69,22.569508,75.601044
14.69,22.569426,75.601044
14.69,22.569378,75.601036
12.95,22.569338,75.601044
17.45,22.569309,75.601067
16.13,22.569267,75.601158
16.13,22.569256,75.601189
16.13,22.569242,75.601227
17.06,22.569222,75.601265
13.76,22.569159,75.601303
13.76,22.569130,75.601341
15.28,22.569113,75.601372
17.35,22.569088,75.601410
22.00,22.569014,75.601463
22.00,22.568945,75.601479
25.85,22.568871,75.601494
16.50,22.568813,75.601501
20.65,22.568714,75.601517
20.65,22.568657,75.601501
29.26,22.568590,75.601494
32.47,22.568512,75.601494
21.19,22.568377,75.601501
21.19,22.568333,75.601471
23.24,22.568300,75.601425
17.39,22.568266,75.601395
17.37,22.568182,75.601410
17.37,22.568144,75.601395
24.87,22.568098,75.601357
31.04,22.568043,75.601303
39.73,22.567875,75.601189
39.73,22.567776,75.601135
37.87,22.567684,75.601089
35.43,22.567602,75.601044
32.24,22.567459,75.600937
32.24,22.567383,75.600891
36.89,22.567295,75.600891
28.95,22.567211,75.600899
27.35,22.567120,75.600975
27.35,22.567120,75.601051
37.26,22.567131,75.601143
37.97,22.567146,75.601242
40.74,22.567173,75.601456
40.74,22.567186,75.601570
40.76,22.567204,75.601677
35.41,22.567217,75.601776
26.56,22.567228,75.601944
26.56,22.567228,75.602005
12.56,22.567228,75.602043
5.96,22.567232,75.602058
4.17,22.567240,75.602074
4.17,22.567247,75.602089
7.96,22.567249,75.602104
7.22,22.567251,75.602127
13.39,22.567253,75.602180
13.39,22.567255,75.602226
29.59,22.567263,75.602295
32.71,22.567276,75.602386
36.89,22.567316,75.602577
36.89,22.567343,75.602676
44.36,22.567379,75.602791
43.02,22.567434,75.602905
44.23,22.567617,75.603004
44.23,22.567730,75.602974
47.37,22.567837,75.602921
47.95,22.567940,75.602860
45.76,22.568146,75.602722
45.76,22.568253,75.602669
45.47,22.568361,75.602623
46.93,22.568478,75.602585
46.28,22.568718,75.602531
46.28,22.568832,75.602509
47.10,22.568953,75.602478
47.80,22.569071,75.602455
45.50,22.569307,75.602417
45.50,22.569424,75.602394
47.58,22.569542,75.602379
47.89,22.569666,75.602371
47.11,22.569904,75.602356
47.11,22.570024,75.602356
47.60,22.570145,75.602356
44.37,22.570261,75.602348
35.48,22.570444,75.602341
35.48,22.570524,75.602386
35.73,22.570580,75.602455
36.24,22.570637,75.602531
37.43,22.570765,75.602684
